family,ym,sales,onpromotion,days_in_month,onpromotion_per_day,ym_dt,year,month,lag_1,lag_12,ma_3,ma_6,ma_12
GROCERY I,2014-09,5348264.352,8136,30,271.2,2014-09-01,2014,9,5503241.316,4979594.0,5379242.164,5295605.961833333,5288203.334749999
GROCERY I,2014-10,5544867.381,5451,31,175.83870967741936,2014-10-01,2014,10,5348264.352,5030378.0,5465457.682999999,5377059.634666666,5331077.4498333335
GROCERY I,2014-11,5707534.215,9764,30,325.46666666666664,2014-11-01,2014,11,5544867.381,5027322.0,5533555.316,5442256.634166666,5387761.801083333
GROCERY I,2014-12,7465455.145,14802,31,477.48387096774195,2014-12-01,2014,12,5707534.215,6451806.0,6239285.580333333,5809263.872166667,5472232.563166667
GROCERY I,2015-01,5557804.579,9578,31,308.96774193548384,2015-01-01,2015,1,7465455.145,4938275.537,6243597.979666666,5854527.831333333,5523859.983333333
GROCERY I,2015-02,5284455.885,6136,28,219.14285714285714,2015-02-01,2015,2,5557804.579,4690177.0,6102571.869666666,5818063.592833333,5573383.22375
GROCERY I,2015-03,6149892.945,9094,31,293.35483870967744,2015-03-01,2015,3,5284455.885,5546845.709,5664051.136333332,5951668.358333333,5623637.160083334
GROCERY I,2015-04,5795401.729,10923,30,364.1,2015-04-01,2015,4,6149892.945,5056145.344,5743250.186333333,5993424.083000001,5685241.858833334
GROCERY I,2015-05,6373796.482,13003,31,419.4516129032258,2015-05-01,2015,5,5795401.729,5316352.218,6106363.718666668,6104467.794166666,5773362.214166666
GROCERY I,2015-06,5855261.474,11132,30,371.06666666666666,2015-06-01,2015,6,6373796.482,5263411.717,6008153.228333334,5836102.182333334,5822683.02725
GROCERY I,2015-07,6194259.302,11940,31,385.16129032258067,2015-07-01,2015,7,5855261.474,5286220.824,6141105.752666667,5942177.969500001,5898352.900416668
GROCERY I,2015-08,6558197.975,11212,31,361.6774193548387,2015-08-01,2015,8,6194259.302,5503241.316,6202572.917,6154468.317833333,5986265.955333333
GROCERY I,2015-09,6432350.409,19593,30,653.1,2015-09-01,2015,9,6558197.975,5348264.352,6394935.895333334,6201544.561833333,6076606.460083333
GROCERY I,2015-10,6985096.258,12632,31,407.48387096774195,2015-10-01,2015,10,6432350.409,5544867.381,6658548.214000001,6399826.983333333,6196625.5331666665
GROCERY I,2015-11,6687613.611,24583,30,819.4333333333333,2015-11-01,2015,11,6985096.258,5707534.215,6701686.759333334,6452129.838166666,6278298.816166666
GROCERY I,2015-12,8354408.355,17553,31,566.2258064516129,2015-12-01,2015,12,6687613.611,7465455.145,7342372.741333333,6868654.318333334,6352378.250333334
GROCERY I,2016-01,6679403.034,16687,31,538.2903225806451,2016-01-01,2016,1,8354408.355,5557804.579,7240475.0,6949511.607,6445844.788249999
GROCERY I,2016-02,6302594.085,65738,29,2266.8275862068967,2016-02-01,2016,2,6679403.034,5284455.885,7112135.158,6906910.958666666,6530689.638250001
GROCERY I,2016-03,6717593.188,35153,31,1133.967741935484,2016-03-01,2016,3,6302594.085,6149892.945,6566530.102333333,6954451.421833333,6577997.991833333
GROCERY I,2016-04,8408542.133,58428,30,1947.6,2016-04-01,2016,4,6717593.188,5795401.729,7142909.802,7191692.401000001,6795759.6921666665
GROCERY I,2016-05,7428993.997,119447,31,3853.1290322580644,2016-05-01,2016,5,8408542.133,6373796.482,7518376.439333334,7315255.798666667,6883692.818416666
GROCERY I,2016-06,6630982.804,86547,30,2884.9,2016-06-01,2016,6,7428993.997,5855261.474,7489506.311333333,7028018.206833333,6948336.262583333
GROCERY I,2016-07,6970735.675,75869,31,2447.3870967741937,2016-07-01,2016,7,6630982.804,6194259.302,7010237.4920000015,7076573.647,7013042.627
GROCERY I,2016-08,6523503.729,65267,31,2105.3870967741937,2016-08-01,2016,8,6970735.675,6558197.975,6708407.402666667,7113391.921,7010151.439833333
GROCERY I,2016-09,6529649.012,77215,30,2573.8333333333335,2016-09-01,2016,9,6523503.729,6432350.409,6674629.472,7082067.891666667,7018259.656750001
GROCERY I,2016-10,7116713.744,110180,31,3554.1935483870966,2016-10-01,2016,10,6529649.012,6985096.258,6723288.828333334,6866763.160166667,7029227.780583333
GROCERY I,2016-11,7322874.638,129002,30,4300.066666666667,2016-11-01,2016,11,7116713.744,6687613.611,6989745.798,6849076.600333333,7082166.199500001
GROCERY I,2016-12,9454952.927,180284,31,5815.612903225807,2016-12-01,2016,12,7322874.638,8354408.355,7964847.103,7319738.287500001,7173878.247166666
GROCERY I,2017-01,7419753.694,89791,31,2896.483870967742,2017-01-01,2017,1,9454952.927,6679403.034,8065860.4196666675,7394574.623999999,7235574.1355
GROCERY I,2017-02,6774372.37,73552,28,2626.8571428571427,2017-02-01,2017,2,7419753.694,6302594.085,7883026.330333334,7436386.064166668,7274888.9925833335
GROCERY II,2013-02,25304.0,0,28,0.0,2013-02-01,2013,2,27039.0,,26171.5,26171.5,26171.5
GROCERY II,2013-03,29500.0,0,31,0.0,2013-03-01,2013,3,25304.0,,27281.0,27281.0,27281.0
GROCERY II,2013-04,29395.0,0,30,0.0,2013-04-01,2013,4,29500.0,,28066.333333333332,27809.5,27809.5
GROCERY II,2013-05,32690.0,0,31,0.0,2013-05-01,2013,5,29395.0,,30528.333333333332,28785.6,28785.6
GROCERY II,2013-06,30786.0,0,30,0.0,2013-06-01,2013,6,32690.0,,30957.0,29119.0,29119.0
GROCERY II,2013-07,30109.0,0,31,0.0,2013-07-01,2013,7,30786.0,,31195.0,29630.666666666668,29260.428571428572
GROCERY II,2013-08,31022.0,0,31,0.0,2013-08-01,2013,8,30109.0,,30639.0,30583.666666666668,29480.625
GROCERY II,2013-09,30629.0,0,30,0.0,2013-09-01,2013,9,31022.0,,30586.666666666668,30771.833333333332,29608.222222222223
GROCERY II,2013-10,30423.0,0,31,0.0,2013-10-01,2013,10,30629.0,,30691.333333333332,30943.166666666668,29689.7
GROCERY II,2013-11,30297.0,0,30,0.0,2013-11-01,2013,11,30423.0,,30449.666666666668,30544.333333333332,29744.909090909092
GROCERY II,2013-12,49683.0,0,31,0.0,2013-12-01,2013,12,30297.0,,36801.0,33693.833333333336,31406.416666666668
GROCERY II,2014-01,29574.0,0,31,0.0,2014-01-01,2014,1,49683.0,27039.0,36518.0,33604.666666666664,31617.666666666668
GROCERY II,2014-02,25426.0,0,28,0.0,2014-02-01,2014,2,29574.0,25304.0,34894.333333333336,32672.0,31627.833333333332
GROCERY II,2014-03,30956.0,0,31,0.0,2014-03-01,2014,3,25426.0,29500.0,28652.0,32726.5,31749.166666666668
GROCERY II,2014-04,29452.0,0,30,0.0,2014-04-01,2014,4,30956.0,29395.0,28611.333333333332,32564.666666666668,31753.916666666668
GROCERY II,2014-05,32084.0,0,31,0.0,2014-05-01,2014,5,29452.0,32690.0,30830.666666666668,32862.5,31703.416666666668
GROCERY II,2014-06,33102.0,3,30,0.1,2014-06-01,2014,6,32084.0,30786.0,31546.0,30099.0,31896.416666666668
GROCERY II,2014-07,32961.0,5,31,0.16129032258064516,2014-07-01,2014,7,33102.0,30109.0,32715.666666666668,30663.5,32134.083333333332
GROCERY II,2014-08,33125.0,8,31,0.25806451612903225,2014-08-01,2014,8,32961.0,31022.0,33062.666666666664,31946.666666666668,32309.333333333332
GROCERY II,2014-09,32813.0,2,30,0.06666666666666667,2014-09-01,2014,9,33125.0,30629.0,32966.333333333336,32256.166666666668,32491.333333333332
GROCERY II,2014-10,33367.0,3,31,0.0967741935483871,2014-10-01,2014,10,32813.0,30423.0,33101.666666666664,32908.666666666664,32736.666666666668
GROCERY II,2014-11,33254.0,0,30,0.0,2014-11-01,2014,11,33367.0,30297.0,33144.666666666664,33103.666666666664,32983.083333333336
GROCERY II,2014-12,55858.0,75,31,2.4193548387096775,2014-12-01,2014,12,33254.0,49683.0,40826.333333333336,36896.333333333336,33497.666666666664
GROCERY II,2015-01,33508.0,75,31,2.4193548387096775,2015-01-01,2015,1,55858.0,29574.0,40873.333333333336,36987.5,33825.5
GROCERY II,2015-02,30479.0,15,28,0.5357142857142857,2015-02-01,2015,2,33508.0,25426.0,39948.333333333336,36546.5,34246.583333333336
GROCERY II,2015-03,36465.0,4,31,0.12903225806451613,2015-03-01,2015,3,30479.0,30956.0,33484.0,37155.166666666664,34705.666666666664
GROCERY II,2015-04,37913.0,96,30,3.2,2015-04-01,2015,4,36465.0,29452.0,34952.333333333336,37912.833333333336,35410.75
GROCERY II,2015-05,42787.0,124,31,4.0,2015-05-01,2015,5,37913.0,32084.0,39055.0,39501.666666666664,36302.666666666664
GROCERY II,2015-06,37675.0,7,30,0.23333333333333334,2015-06-01,2015,6,42787.0,33102.0,39458.333333333336,36471.166666666664,36683.75
GROCERY II,2015-07,38093.0,1,31,0.03225806451612903,2015-07-01,2015,7,37675.0,32961.0,39518.333333333336,37235.333333333336,37111.416666666664
GROCERY II,2015-08,37712.0,5,31,0.16129032258064516,2015-08-01,2015,8,38093.0,33125.0,37826.666666666664,38440.833333333336,37493.666666666664
GROCERY II,2015-09,35638.0,1,30,0.03333333333333333,2015-09-01,2015,9,37712.0,32813.0,37147.666666666664,38303.0,37729.083333333336
GROCERY II,2015-10,33959.0,1,31,0.03225806451612903,2015-10-01,2015,10,35638.0,33367.0,35769.666666666664,37644.0,37778.416666666664
GROCERY II,2015-11,32543.0,6,30,0.2,2015-11-01,2015,11,33959.0,33254.0,34046.666666666664,35936.666666666664,37719.166666666664
GROCERY II,2015-12,61021.0,194,31,6.258064516129032,2015-12-01,2015,12,32543.0,55858.0,42507.666666666664,39827.666666666664,38149.416666666664
GROCERY II,2016-01,34735.0,317,31,10.225806451612904,2016-01-01,2016,1,61021.0,33508.0,42766.333333333336,39268.0,38251.666666666664
GROCERY II,2016-02,31675.0,242,29,8.344827586206897,2016-02-01,2016,2,34735.0,30479.0,42477.0,38261.833333333336,38351.333333333336
GROCERY II,2016-03,32494.0,219,31,7.064516129032258,2016-03-01,2016,3,31675.0,36465.0,32968.0,37737.833333333336,38020.416666666664
GROCERY II,2016-04,34390.0,277,30,9.233333333333333,2016-04-01,2016,4,32494.0,37913.0,32853.0,37809.666666666664,37726.833333333336
GROCERY II,2016-05,36873.0,490,31,15.806451612903226,2016-05-01,2016,5,34390.0,42787.0,34585.666666666664,38531.333333333336,37234.0
GROCERY II,2016-06,34731.0,251,30,8.366666666666667,2016-06-01,2016,6,36873.0,37675.0,35331.333333333336,34149.666666666664,36988.666666666664
GROCERY II,2016-07,24388.0,218,31,7.032258064516129,2016-07-01,2016,7,34731.0,38093.0,31997.333333333332,32425.166666666668,35846.583333333336
GROCERY II,2016-08,29200.0,438,31,14.129032258064516,2016-08-01,2016,8,24388.0,37712.0,29439.666666666668,32012.666666666668,35137.25
GROCERY II,2016-09,29064.0,234,30,7.8,2016-09-01,2016,9,29200.0,35638.0,27550.666666666668,31441.0,34589.416666666664
GROCERY II,2016-10,31113.0,287,31,9.258064516129032,2016-10-01,2016,10,29064.0,33959.0,29792.333333333332,30894.833333333332,34352.25
GROCERY II,2016-11,30836.0,226,30,7.533333333333333,2016-11-01,2016,11,31113.0,32543.0,30337.666666666668,29888.666666666668,34210.0
GROCERY II,2016-12,61061.0,182,31,5.870967741935484,2016-12-01,2016,12,30836.0,61021.0,41003.333333333336,34277.0,34213.333333333336
GROCERY II,2017-01,33194.0,245,31,7.903225806451613,2017-01-01,2017,1,61061.0,34735.0,41697.0,35744.666666666664,34084.916666666664
GROCERY II,2017-02,31892.0,744,28,26.571428571428573,2017-02-01,2017,2,33194.0,31675.0,42049.0,36193.333333333336,34103.0
HARDWARE,2013-02,1414.0,0,28,0.0,2013-02-01,2013,2,1612.0,,1513.0,1513.0,1513.0
HARDWARE,2013-03,1582.0,0,31,0.0,2013-03-01,2013,3,1414.0,,1536.0,1536.0,1536.0
HARDWARE,2013-04,1423.0,0,30,0.0,2013-04-01,2013,4,1582.0,,1473.0,1507.75,1507.75
HARDWARE,2013-05,1431.0,0,31,0.0,2013-05-01,2013,5,1423.0,,1478.6666666666667,1492.4,1492.4
HARDWARE,2013-06,1339.0,0,30,0.0,2013-06-01,2013,6,1431.0,,1397.6666666666667,1466.8333333333333,1466.8333333333333
HARDWARE,2013-07,1164.0,0,31,0.0,2013-07-01,2013,7,1339.0,,1311.3333333333333,1392.1666666666667,1423.5714285714287
HARDWARE,2013-08,1554.0,0,31,0.0,2013-08-01,2013,8,1164.0,,1352.3333333333333,1415.5,1439.875
HARDWARE,2013-09,1565.0,0,30,0.0,2013-09-01,2013,9,1554.0,,1427.6666666666667,1412.6666666666667,1453.7777777777778
HARDWARE,2013-10,1424.0,0,31,0.0,2013-10-01,2013,10,1565.0,,1514.3333333333333,1412.8333333333333,1450.8
HARDWARE,2013-11,1501.0,0,30,0.0,2013-11-01,2013,11,1424.0,,1496.6666666666667,1424.5,1455.3636363636363
HARDWARE,2013-12,1525.0,0,31,0.0,2013-12-01,2013,12,1501.0,,1483.3333333333333,1455.5,1461.1666666666667
HARDWARE,2014-01,2199.0,0,31,0.0,2014-01-01,2014,1,1525.0,1612.0,1741.6666666666667,1628.0,1510.0833333333333
HARDWARE,2014-02,1476.0,0,28,0.0,2014-02-01,2014,2,2199.0,1414.0,1733.3333333333333,1615.0,1515.25
HARDWARE,2014-03,2185.0,0,31,0.0,2014-03-01,2014,3,1476.0,1582.0,1953.3333333333333,1718.3333333333333,1565.5
HARDWARE,2014-04,1397.0,0,30,0.0,2014-04-01,2014,4,2185.0,1423.0,1686.0,1713.8333333333333,1563.3333333333333
HARDWARE,2014-05,1519.0,0,31,0.0,2014-05-01,2014,5,1397.0,1431.0,1700.3333333333333,1716.8333333333333,1570.6666666666667
HARDWARE,2014-06,1477.0,5,30,0.16666666666666666,2014-06-01,2014,6,1519.0,1339.0,1464.3333333333333,1708.8333333333333,1582.1666666666667
HARDWARE,2014-07,2042.0,6,31,0.1935483870967742,2014-07-01,2014,7,1477.0,1164.0,1679.3333333333333,1682.6666666666667,1655.3333333333333
HARDWARE,2014-08,1564.0,1,31,0.03225806451612903,2014-08-01,2014,8,2042.0,1554.0,1694.3333333333333,1697.3333333333333,1656.1666666666667
HARDWARE,2014-09,2103.0,4,30,0.13333333333333333,2014-09-01,2014,9,1564.0,1565.0,1903.0,1683.6666666666667,1701.0
HARDWARE,2014-10,1611.0,1,31,0.03225806451612903,2014-10-01,2014,10,2103.0,1424.0,1759.3333333333333,1719.3333333333333,1716.5833333333333
HARDWARE,2014-11,2200.0,1,30,0.03333333333333333,2014-11-01,2014,11,1611.0,1501.0,1971.3333333333333,1832.8333333333333,1774.8333333333333
HARDWARE,2014-12,2437.0,1,31,0.03225806451612903,2014-12-01,2014,12,2200.0,1525.0,2082.6666666666665,1992.8333333333333,1850.8333333333333
HARDWARE,2015-01,992.0,1,31,0.03225806451612903,2015-01-01,2015,1,2437.0,2199.0,1876.3333333333333,1817.8333333333333,1750.25
HARDWARE,2015-02,1630.0,2,28,0.07142857142857142,2015-02-01,2015,2,992.0,1476.0,1686.3333333333333,1828.8333333333333,1763.0833333333333
HARDWARE,2015-03,1724.0,4,31,0.12903225806451613,2015-03-01,2015,3,1630.0,2185.0,1448.6666666666667,1765.6666666666667,1724.6666666666667
HARDWARE,2015-04,1637.0,5,30,0.16666666666666666,2015-04-01,2015,4,1724.0,1397.0,1663.6666666666667,1770.0,1744.6666666666667
HARDWARE,2015-05,1608.0,3,31,0.0967741935483871,2015-05-01,2015,5,1637.0,1519.0,1656.3333333333333,1671.3333333333333,1752.0833333333333
HARDWARE,2015-06,1946.0,2,30,0.06666666666666667,2015-06-01,2015,6,1608.0,1477.0,1730.3333333333333,1589.5,1791.1666666666667
HARDWARE,2015-07,1962.0,6,31,0.1935483870967742,2015-07-01,2015,7,1946.0,2042.0,1838.6666666666667,1751.1666666666667,1784.5
HARDWARE,2015-08,2180.0,5,31,0.16129032258064516,2015-08-01,2015,8,1962.0,1564.0,2029.3333333333333,1842.8333333333333,1835.8333333333333
HARDWARE,2015-09,2119.0,1,30,0.03333333333333333,2015-09-01,2015,9,2180.0,2103.0,2087.0,1908.6666666666667,1837.1666666666667
HARDWARE,2015-10,2027.0,3,31,0.0967741935483871,2015-10-01,2015,10,2119.0,1611.0,2108.6666666666665,1973.6666666666667,1871.8333333333333
HARDWARE,2015-11,2160.0,1,30,0.03333333333333333,2015-11-01,2015,11,2027.0,2200.0,2102.0,2065.6666666666665,1868.5
HARDWARE,2015-12,2417.0,1,31,0.03225806451612903,2015-12-01,2015,12,2160.0,2437.0,2201.3333333333335,2144.1666666666665,1866.8333333333333
HARDWARE,2016-01,1846.0,1,31,0.03225806451612903,2016-01-01,2016,1,2417.0,992.0,2141.0,2124.8333333333335,1938.0
HARDWARE,2016-02,2107.0,1,29,0.034482758620689655,2016-02-01,2016,2,1846.0,1630.0,2123.3333333333335,2112.6666666666665,1977.75
HARDWARE,2016-03,2167.0,4,31,0.12903225806451613,2016-03-01,2016,3,2107.0,1724.0,2040.0,2120.6666666666665,2014.6666666666667
HARDWARE,2016-04,2385.0,6,30,0.2,2016-04-01,2016,4,2167.0,1637.0,2219.6666666666665,2180.3333333333335,2077.0
HARDWARE,2016-05,2001.0,65,31,2.096774193548387,2016-05-01,2016,5,2385.0,1608.0,2184.3333333333335,2153.8333333333335,2109.75
HARDWARE,2016-06,1722.0,3,30,0.1,2016-06-01,2016,6,2001.0,1946.0,2036.0,2038.0,2091.0833333333335
HARDWARE,2016-07,2013.0,1,31,0.03225806451612903,2016-07-01,2016,7,1722.0,1962.0,1912.0,2065.8333333333335,2095.3333333333335
HARDWARE,2016-08,1966.0,1,31,0.03225806451612903,2016-08-01,2016,8,2013.0,2180.0,1900.3333333333333,2042.3333333333333,2077.5
HARDWARE,2016-09,1610.0,2,30,0.06666666666666667,2016-09-01,2016,9,1966.0,2119.0,1863.0,1949.5,2035.0833333333333
HARDWARE,2016-10,1768.0,3,31,0.0967741935483871,2016-10-01,2016,10,1610.0,2027.0,1781.3333333333333,1846.6666666666667,2013.5
HARDWARE,2016-11,2090.0,2,30,0.06666666666666667,2016-11-01,2016,11,1768.0,2160.0,1822.6666666666667,1861.5,2007.6666666666667
HARDWARE,2016-12,2297.0,2,31,0.06451612903225806,2016-12-01,2016,12,2090.0,2417.0,2051.6666666666665,1957.3333333333333,1997.6666666666667
HARDWARE,2017-01,2015.0,0,31,0.0,2017-01-01,2017,1,2297.0,1846.0,2134.0,1957.6666666666667,2011.75
HARDWARE,2017-02,1894.0,1,28,0.03571428571428571,2017-02-01,2017,2,2015.0,2107.0,2068.6666666666665,1945.6666666666667,1994.0
HOME AND KITCHEN I,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-03,0.0,0,31,0.0,2013-03-01,2013,3,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-04,0.0,0,30,0.0,2013-04-01,2013,4,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-05,0.0,0,31,0.0,2013-05-01,2013,5,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-06,0.0,0,30,0.0,2013-06-01,2013,6,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-07,0.0,0,31,0.0,2013-07-01,2013,7,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-08,0.0,0,31,0.0,2013-08-01,2013,8,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-09,0.0,0,30,0.0,2013-09-01,2013,9,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-10,0.0,0,31,0.0,2013-10-01,2013,10,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-11,0.0,0,30,0.0,2013-11-01,2013,11,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2013-12,0.0,0,31,0.0,2013-12-01,2013,12,0.0,,0.0,0.0,0.0
HOME AND KITCHEN I,2014-01,36092.0,0,31,0.0,2014-01-01,2014,1,0.0,0.0,12030.666666666666,6015.333333333333,3007.6666666666665
HOME AND KITCHEN I,2014-02,0.0,0,28,0.0,2014-02-01,2014,2,36092.0,0.0,12030.666666666666,6015.333333333333,3007.6666666666665
HOME AND KITCHEN I,2014-03,34705.0,0,31,0.0,2014-03-01,2014,3,0.0,0.0,23599.0,11799.5,5899.75
HOME AND KITCHEN I,2014-04,0.0,0,30,0.0,2014-04-01,2014,4,34705.0,0.0,11568.333333333334,11799.5,5899.75
HOME AND KITCHEN I,2014-05,0.0,0,31,0.0,2014-05-01,2014,5,0.0,0.0,11568.333333333334,11799.5,5899.75
HOME AND KITCHEN I,2014-06,0.0,0,30,0.0,2014-06-01,2014,6,0.0,0.0,0.0,11799.5,5899.75
HOME AND KITCHEN I,2014-07,41229.0,51,31,1.6451612903225807,2014-07-01,2014,7,0.0,0.0,13743.0,12655.666666666666,9335.5
HOME AND KITCHEN I,2014-08,0.0,0,31,0.0,2014-08-01,2014,8,41229.0,0.0,13743.0,12655.666666666666,9335.5
HOME AND KITCHEN I,2014-09,40569.0,44,30,1.4666666666666666,2014-09-01,2014,9,0.0,0.0,27266.0,13633.0,12716.25
HOME AND KITCHEN I,2014-10,44287.0,52,31,1.6774193548387097,2014-10-01,2014,10,40569.0,0.0,28285.333333333332,21014.166666666668,16406.833333333332
HOME AND KITCHEN I,2014-11,43126.0,24,30,0.8,2014-11-01,2014,11,44287.0,0.0,42660.666666666664,28201.833333333332,20000.666666666668
HOME AND KITCHEN I,2014-12,72326.0,34,31,1.096774193548387,2014-12-01,2014,12,43126.0,0.0,53246.333333333336,40256.166666666664,26027.833333333332
HOME AND KITCHEN I,2015-01,46108.0,34,31,1.096774193548387,2015-01-01,2015,1,72326.0,36092.0,53853.333333333336,41069.333333333336,26862.5
HOME AND KITCHEN I,2015-02,34611.0,29,28,1.0357142857142858,2015-02-01,2015,2,46108.0,0.0,51015.0,46837.833333333336,29746.75
HOME AND KITCHEN I,2015-03,38050.0,21,31,0.6774193548387096,2015-03-01,2015,3,34611.0,34705.0,39589.666666666664,46418.0,30025.5
HOME AND KITCHEN I,2015-04,37432.0,38,30,1.2666666666666666,2015-04-01,2015,4,38050.0,0.0,36697.666666666664,45275.5,33144.833333333336
